id	comment_text	sentiment	comment_es
025d968155a0bb75	OK, Steve, to be honest I really like the present form. So, I don't have any issue with the present one.	0	OK, Steve, para ser honesta me gusta mucho la forma actual. Por lo tanto, no tengo ningún problema con la actual.
025d9a34b2f7a14f	Hello (January 30, 2008)   You keep vandalizing articles while adding misleading edit summaries. . Please stop doing this. It doesn't help build an encyclopedia and wastes other people's time. Since you repeatedly (and selectively) remove messages from your talk page, I don't know how many warnings you have already received. I will thus consider this to be your third warning and report you next time you vandalize an article. Thank you for understanding. - talk	0	Hola (30 de enero de 2008)  Usted sigue destrozando artículos y añadir engañosas resúmenes de edición. . Por favor, dejar de hacer esto. No ayuda a construir una enciclopedia y residuos tiempo de otras personas. Ya que en repetidas ocasiones (y de forma selectiva) eliminar mensajes de su página de discusión, no sé cuántas advertencias que ya ha recibido. por lo tanto voy a considerar que se trata de su tercer aviso y reportar próxima vez que vandalizar un artículo. Gracias por entender. - hablar
025eef0c244b5af4	I think it depends on the circumstances, if someone won a gold medal at a competition the Gibraltar anthem would be appropriate, rather than 'God save the Queen'	0	Creo que depende de las circunstancias, si alguien ganó una medalla de oro en una competición el himno de Gibraltar sería apropiado, en lugar de 'Dios salve a la reina'
025f588255e054c4	He's at it again. He seems insistent on adding pointless rambling on how the talk page isn't a forum just so he can make a cut at me.  http://en.wikipedia.org/w/index.php?title=Talk%3AXM8_rifle&diff;=193022803&oldid;=192967373  He keeps reverting my removal of it.	0	Él está en ella otra vez. Parece insistente en la adición de senderismo sentido de cómo la página de discusión no es un foro simplemente para que pueda hacer un corte en mí.  http://en.wikipedia.org/w/index.php?title=Talk%3AXM8_rifle&diff;=193022803&oldid;=192967373  Él continúa cambiando mi retiro de la misma.
025f74ee4d7d741e	So I guess your explanation of WP:CSD#T1 is still Zero. Once again you have failed to explain why a page weas deleted under WP:CSD#T1 and then threatened the inquirer with a block. Poor form. Extremely poor form.	0	Así que supongo que su explicación de WP: CSD # T1 sigue siendo cero. Una vez más usted no ha podido explicar por qué una página weas eliminan en la NE: CSD # T1 y luego amenazado a su interlocutor con un bloque. la falta de forma. forma extremadamente pobre.
02614de9e03ec073	, so that the proton itself reaches fusion distance	0	, De manera que el protón en sí llega a distancia fusión
0261b0afdc8e64a3	"   Beauty pageants   Just because you have no interest in beauty pageants or their contestants doesn't mean that they are not notable - and please don't go trying to delete stuff when you are ignorant about the topic you are dealing with. I happen to think there are tons of articles on here that do not meet Wikipedia's standards and that do not have individual merit... particularly those about comics etc, but I am wise enough to know that I do not truly understand their significance and so I leave it alone. A much more prudent avenue would have been to bring your issues to the appropriate WikiProject (WikiProject Beauty Pageants and to address yoru concerns there in the first instance. One example, the continual use of the term ""model"" to describe them as has been used by yourself and one other editor, is both incorrect and somewhat demeaning. "	0	"   Concursos de belleza  El hecho de que usted no tiene ningún interés en los concursos de belleza o de sus concursantes no quiere decir que no son notables - y por favor no se vaya a tratar la materia de eliminación cuando esté ignorante sobre el tema que se está tratando. Sucede que creo que hay un montón de artículos de aquí que no cumplen las normas de Wikipedia y que no tienen el mérito individual ... en particular los de los cómics, etc, pero soy lo suficientemente inteligente para saber que yo no entiendo realmente su significado y por lo lo dejo solo. Una avenida mucho más prudente habría sido llevar sus problemas a la adecuada WikiProject (WikiProject Concursos de belleza y para abordar las preocupaciones yoru allí en primer lugar. Un ejemplo, el uso continuo del término "" modelo "" para describirlos como tiene sido utilizado por sí mismo y otro editor, es a la vez un tanto incorrecta y degradante ".
02623e1cfaf5497c	"   On Mohammed Al-Bayati's qualifications   With regards to the edits over the past day, I think that while Mohammed Al-Bayati's qualifications are tangentially relevant, the purpose of the text as they are placed right now is to ""prove"" that Mohammed Al-Bayati is not qualified to review the autopsy report. This I think violates NPOV. If the qualifications are to be included they should come under the ""criticism and controversy"" section, quoted by whoever it is that accused Mohammed Al-Bayati of not being qualified to review the autopsy report is cited. If nobody made the accusations, then this is original synthesis, and should again be removed. "	0	"   En las calificaciones de Mohammed Al-Bayati  Con respecto a las modificaciones en el último día, creo que, si bien las calificaciones de Mohammed Al-Bayati son tangencialmente relevantes, el propósito del texto, ya que se colocan en este momento es "" probar "" que Mohammed Al-Bayati no está calificado para revisar el informe de la autopsia. Esto creo que viole PVN. Si las calificaciones se tienen que incluir que se sometan a "la" crítica y controversia "sección", citado por el que se acusó de que Mohammed Al-Bayati de no estar calificados para revisar el informe de la autopsia se cita. Si nadie hizo las acusaciones, entonces esta es la síntesis original, y de nuevo debe ser eliminado. "
0262db2e99f1a2b1	"   No reason to split   There is absolutely no reason why Alamo Bowl broadcasters should be split from Alamo Bowl. That list is a stub that is only 4kb long. The main article is 13kb long, much of which is tables and lists, well within the limits of WP:SIZE. A single article is only 17kb long, which is permitted, so there is no reason why the article should be split. Talk "	0	"   No hay razón para dividir  No hay absolutamente ninguna razón por la cual las emisoras de Alamo Bowl se deben partir de Alamo Bowl. Esa lista es un esbozo que sólo es de 4 kb de longitud. El artículo principal es 13kb de longitud, mucha de la cual es tablas y listas, bien dentro de los límites de WP: TAMAÑO. Un solo artículo es sólo 17kb de longitud, lo cual está permitido, así que no hay razón para que el artículo debe ser dividida. Hablar "
0262f3b94559d879	Please sign your comments. Thanks!	0	Por favor inicie sus comentarios. ¡Gracias!
0263f4f5a70af1eb	"   Alyssa Flash?   At the time of writing this, Sarita's TNA iMPACT debut is coming up, and she'll be wrestling one, ""Alyssa Flash"" (note I might be spelling Alyssa wrong). I see her nowhere on the list. 24.226.21.207 "	0	"   Alyssa Flash?  En el momento de escribir esto, debut en TNA iMPACT de Sarita se acerca, y que va a estar luchando una "" Alyssa Flash "" (nota que podría estar Spelling Alyssa mal). La veo en ninguna parte en la lista. 24.226.21.207 "
02657a6a9e916c93	Roma people in Hungary: 8-10%  the appalling social and economic situation of the Roma, who account for between 8 and 10 percent of Hungary's 10 million people that means 800,000-1,000,000.	0	los gitanos en Hungría: 8-10%  la atroz situación social y económica de los romaníes, que representan entre un 8 y un 10 por ciento de los 10 millones de personas Hungría que significa 800,000-1,000,000.
0265bcade39daa25	Fuck off you murdering scum!!!	1	Mierda que asesinar escoria !!!
026606d8b17498b4	In addition, I am asking that you please stop accusing me of things I havent done. I do not what what sock puppeting is and I think your taking this matter personally and abusing your power.	0	Además, estoy pidiendo que por favor dejar de acusarme de cosas que no he hecho. Yo no lo es lo puppeting calcetín y creo que te hayas tomado este asunto personalmente y abusar de su poder.
0266668f5c2efe01	after adding the rational i have to remove the tag?	0	después de añadir el racional que tengo que quitar la etiqueta?
0267269529bd74af	wow i guess your just one of those guys then god forbid. One love then.	0	supongo que tienes sólo uno de esos tipos a continuación, Dios no lo quiera. Un amor a continuación.
0268b8c4bb135601	It has been up before but here it is again, Phil Plait claimed in a radio program with Joe Rogan that ALL shuttle astronauts who has ever gone into space has been through the van allen belts, at 6 min: http://www.youtube.com/watch?v=tvIC1QDSnIc   If thats not misleading propaganda i dunno what is... his website should be removed as a source 31.209.16.177	0	Se ha hecho antes, pero aquí está de nuevo, Phil Plait afirmó en un programa de radio con Joe Rogan que TODOS los astronautas del transbordador que haya ido al espacio ha sido a través de los cinturones de Van Allen, a los 6 min: http://www.youtube .com / watch? v = tvIC1QDSnIc  Si eso no es engañosa propaganda No sé qué es ... su sitio web debe ser eliminado como fuente 31.209.16.177
0268e46cd25339f0	"  Lamia Joreige Hi Lea, first off i'd like to tell you that your contributions are invaluable, you are presenting often overlooked subjects, kudos for that. I see you have started the aforementioned article, I didn't have it on my watchlist yet so I didn't know there was a mistake. You must take notice of some rules on WP so check out WP:Notability so you know how to better protect the materials you add against meta:deletionists. Cheers. + "	0	"  Lamia Joreige Hola Lea, En primer lugar me gustaría decir que sus contribuciones son de gran valor, que se presenta a menudo se pasa por alto temas, felicitaciones por eso. Veo que se ha iniciado el citado artículo, que no tenía en mi lista todavía, así que no sabía que era un error. Debe tomar nota de algunas normas sobre WP fin de comprobar WP: Notabilidad para que sepa cómo proteger mejor a los materiales que se agregan contra la meta: deletionists. Salud. + "
0268f63d39686b3f	I didn't receive any massage.	0	No he recibido ningún masaje.
026a530134212936	"   I TAKE OFFENSE!   I take great offense that some pompous, sanctimonious twit thinks that no one should be allowed to express appreciation for women like the Gibson Girl as the ""fine-featured"" and ""achingly beautiful"" creatures that they are.   I don't know what kind of totalitarian feminazi dystopian agenda you are trying to foist on people, but don't do it here! This encyclopedia is based on free speech and a free exchange of information, not bogus political correctness and schoolmarmish thought-policing. I'll take a Gibson Girl over you anyday!"	1	"   ¡ME OFENDIO!  Tomo gran ofensiva que algunos pomposo imbécil santurrón cree que nadie debe permitirse expresar el reconocimiento de las mujeres como la chica de Gibson como el "" con todas las funciones bien "" y "" dolorosamente hermosa "" criaturas que son.  No sé qué tipo de programa distópica feminazi totalitaria que está tratando de imponer a la gente, pero no lo hago aquí! Esta enciclopedia se basa en la libertad de expresión y el libre intercambio de información, no falsa corrección política y el pensamiento schoolmarmish-policial. Voy a tomar una muchacha de Gibson sobre ti cualquier día!"
026b4b461e4e01ec	Padua User Tag   Someone should design a Padua College User Tag much like the following one for the Maroons in State of Origin   14.28 2 July 2007 (UTC)	0	Padua Tag usuario  Alguien debería diseñar una etiqueta de usuario Padua universidad tanto como la siguiente para los cimarrones en Estado de Origen   14.28 2 julio de 2007 (UTC)
026bc043a4989eb3	Ion G Nemes|talk]]) 04:08, 21 June 2011	0	Ion G Nemes | charla]]) 04:08, 21 de Junio ​​2011
026bd33490542b2e	you gay motherfucker i know where you live,i am going to sand your face off,then i am to going to beat you to a pulp,you chicken shagger.	1	hijo de puta Gay sé dónde vive, voy a su arena de la cara, entonces yo soy de ir a vencer a una pulpa, que shagger pollo.
026c765adda9c0ce	. Ok Dennis Brown thanks for telling me I was taking this a bit way too serious ill be careful for this time stupid bots.	1	. Ok Dennis Brown, gracias por decirme que estaba tomando de esta manera un poco demasiado graves malos tener cuidado para este tiempo los robots estúpidos.
026dce801421f48e	- that way I might even know which article you are talking about!	0	- de esa manera que incluso podría saber qué artículo que está hablando!
026e49c6d3a94b5d	The are problems with the sfc t record. There are no credible sci challenges to it. This new section is absurdly US-centered, it cannot possibly stand as it it. This is the *global* record we're talking about. You need some credible scientific papers, not pictures of stations. As far as I know, the sfcstations stuff has merely documented problems with some station sitings and maintenance, etc. There is not even the beginning of an attempt at quantifying what influence, plus or minus, this might have on the record. If you're interested, there are papers about the effects of switching from north-wall screens to stevenson screens; thatched huts in africa; etc etc	0	El son problemas con el registro SFC t. No hay retos sci creíbles a ella. Esta nueva sección es absurdamente centrado en Estados Unidos, que no puede soportar, ya que él. Este es el registro mundial * * que estamos hablando. Necesita algunos trabajos científicos creíbles, no imágenes de las estaciones. Por lo que yo sé, las cosas simplemente sfcstations ha documentado problemas con algunos sitings estación y mantenimiento, etc. No hay ni siquiera el comienzo de un intento de cuantificar qué influencia, más o menos, esto podría tener en el expediente. Si está interesado, hay trabajos sobre los efectos de la conmutación de pantallas norte-pared para pantallas de Stevenson; chozas de paja en África; etcétera etcétera
026f337cb98aee39	"   Could you please comment on Talk:Thought_identification   Re: John Norseen and Lockheed Martin  I'm beside myself trying to update information that I believe to be very relevent. It looks to me like several users who ""hang out"" at ""ANI:Fringe"" are working together to remove well sourced, valid, on topic material which shows the state of military research into thought identification. Outside comments would be greatly appreciated. Thanks.  "	0	"   ¿Podría por favor comentar acerca de la charla: Thought_identification  Re: John Norseen y Lockheed Martin  Estoy fuera de mí tratando de actualizar la información que yo creo que ser muy relevante. A mi me parece igual que varios usuarios que "" pasar el rato "" a "" ANI: Fringe "" están trabajando juntos para eliminar así origen, válida, el material de tema que muestra el estado de la investigación militar en la identificación pensamiento. comentarios fuera sería muy apreciada. Gracias.  "
02704c1b3fd275f2	"   Mediation   Hello, I am Atyndall and I have volunteered to take on your mediation case, during this discussion I will remain neutral with both sides of this argument and will endeavor to solve your dispute. After having a look at the discussion above, this is what I have found: QuizzicalBee has been adding the sentence ""According to Chesler, the the U.S. embassy repeatedly refused to help her leave the country as they no longer recognized her as a U.S. citizen."", Hurmata has been reverting this back to ""She reports that the U.S. embassy repeatedly refused to help her leave the country. Hurmata objects to QuizzicalBee's sentence as he/she thinks that the source is incorrect as the guards would have allowed Chesler into the embassy and first hand accounts from Chesler herself does not qualify as a reliable source. QB objects, saying that maybe in the 1960s US citizenship could have been revoked by the US/Afgan government at that time and perhaps in the past the guards may have denied entry and that her claim should have been presumed true until proven false. Hurmata countered that the citation threat QB was referring to is not the one that was cited. QB states that there is no evidence disproving her claims, so they are valid. Could the involved users please place # ~~~~ below to verify that this statement is correct or suggest why it is not correct? Thankyou,  | talk "	0	"   Mediación  Hola, soy Atyndall y me he ofrecido para asumir su caso, la mediación, durante esta discusión voy a permanecer neutral con ambos lados de este argumento y se esforzará para solucionar su disputa. Después de echar un vistazo a la discusión anterior, esto es lo que he encontrado: QuizzicalBee ha sido la adición de la frase "" De acuerdo con Chesler, el de la embajada de Estados Unidos se negó en repetidas ocasiones para ayudarla a salir del país, ya que ya no la reconocen como un ciudadano de Estados Unidos. "", Hurmata ha sido revertir esta de nuevo a "" los informes de ésta que se la embajada de Estados Unidos se negó varias veces para ayudarla a salir del país. Hurmata se opone a la sentencia de QuizzicalBee como él / ella piensa que la fuente es incorrecto, ya que los guardias habrían permitido Chesler en las cuentas de embajadas y de primera mano de Chesler sí misma no puede considerarse como una fuente confiable. objetos QB, diciendo que tal vez en la década de 1960 la ciudadanía estadounidense podrían haber sido revocado por el gobierno de Estados Unidos / Afgan en ese momento y tal vez en el pasado los guardias pueden haber negado la entrada y que su demanda debería haber sido cierto hasta que se presume falso probada. Hurmata respondió que la amenaza de citación QB se refería a que no es la que fue citado. QB afirma que no hay pruebas de refutar sus afirmaciones, por lo que son válidos. ¿Podrían los usuarios involucrados complacer lugar # ~~~~ abajo para verificar que esta afirmación es correcta o sugerir por qué no es correcta? Gracias, | hablar "
0270bbf8002b4476	Well, Arthur, I have printed the paper, and the condition is in fact what Ultra.Power says it is, not your correction. It seems that the paper is not incorrect, but rather correct and pointless.  You have already identified the worst problem: The third condition requires incontinuity of f at all integer values. However, this problem disappears if we consider only the special case a=e. So let's do that.  We want a function f satisfying f(1)=e and f(n+1)=exp(f(n)), defined as widely as possible. We observe that n=0 and n=1 present no problems: f(0)=1 and f(-1)=0.  To extend f to all positive real numbers, it is clearly sufficient to define f on an interval of length 1, such as [0,1).  And we want f to be continuously differentiable. (The paper only requires f to be continuously differentiable on (0,1), or equivalently on (-1,0). This is obviously whacky, but we needn't worry about this because a=e.)  Next, for no obvious (or explained) reason we require that f ' is monotone on the interval [0,1]. From the functional equation f(x) = ln f(x+1) we get f '(x) = f '(x+1)/f(x+1). Hence f '(-1)=f '(0)/f(0)=f '(0), so f ' must be constant on [0,1]!   Not too surprisingly, the function we get in this way is patched together from smaller pieces in a relatively unnatural way: f(x) = exp[x](exp(x-[x])).  Thus what I learned from the paper is that the correct solution to the problem probably has a minimum of its derivative between -1 and 0.	0	Bueno, Arthur, he impreso el papel y la condición es en realidad lo que Ultra.Power dice que es, no su corrección. Parece que el papel no es incorrecta, sino más bien correcta y sin sentido.  Usted ya ha identificado el problema más grave: La tercera condición requiere incontinuity de f en todos los valores enteros. Sin embargo, este problema desaparece si tenemos en cuenta sólo el caso especial a = e. Así que vamos a hacer eso.  Queremos una función f que satisface f (1) = e y f (n + 1) = exp (f (n)), que se define lo más ampliamente posible. Observamos que n = 0 y n = 1 no presentan problemas: f (0) = 1 y f (-1) = 0.  Para extender f a todos los números reales positivos, es claramente suficiente para definir f en un intervalo de longitud 1, tal como [0,1).  Y queremos que f sea diferenciable de forma continua. (El papel sólo requiere f ser continuamente diferenciable en (0,1), o de manera equivalente en (-1,0). Obviamente, esto es loco, pero no tenemos que preocuparnos por esto, porque a = e.)  A continuación, para no obvia (o explicada) razón es necesario que f 'es monótona en el intervalo [0,1]. De la ecuación funcional f (x) = ln f (x + 1) obtenemos f '(x) = f' (x + 1) / f (x + 1). Por lo tanto f '(-1) = f' (0) / f (0) = f '(0), por lo que f' debe ser constante en [0,1]!  No muy sorprendentemente, la función que obtenemos de esta manera se parcheado juntos a partir de piezas más pequeñas de una manera relativamente poco natural: f (x) = exp [x] (exp (x- [x])).  Así, lo que he aprendido de este trabajo es que la solución correcta al problema probablemente tiene un mínimo de su derivado entre -1 y 0.
02714b4b5c91acbe	"   The Rangers FC   This should be the name of the Newco Rangers wikipedia page now as they are called The Rangers FC everywhere, on the SFL, SFA, SPL, BBC etc websites and in League tables and on TV. They must have Registered to use ""The Rangers FC"" to differentiate between themselves and ""Rangers FC"" who still have SPL membership."	0	"   El Rangers FC  Este debe ser el nombre de los Newco Rangers wikipedia página ahora como se les llama El Rangers FC en todas partes, en la SFL, SFA, SPL, BBC, etc sitios web y en tablas de clasificación y en la televisión. Deben tener registrado para usar "" El Rangers FC "" para diferenciar entre ellos y "" Rangers "" que todavía tienen membresía SPL ".
02729122c63f6f8e	"   Wikipedia:Categories_for_discussion/Log/2010_April_27#Wikipedia_books   Following the horribly chaos of April 7, I've resubmitted things for discussion. {talk / contribs / physics / books} "	0	"   Wikipedia: Categories_for_discussion / log / 2010_April_27 # Wikipedia_books  Tras el caos horrible de 7 de abril, he vuelto a presentar las cosas para la discusión. {talk / contribuciones / Física / libros} "
02730f132825301d	FlexPay Tax Law   Just a comment here. I'd be interested in seeing an expansion of this artcile regarding to the tax surrounding FlexPay accounts.	0	Ley del Impuesto PagoFlex  Sólo un comentario aquí. Yo estaría interesado en ver una expansión de este artcile con respecto al impuesto que rodea las cuentas PagoFlex.
02751214a00b14f5	" No problem at all!  (talk) "	0	" ¡No hay problema! (hablar) "
02783008ebf8d6f3	If we do win, and get these evil people out of the government (and their private forces as well), then perhaps there won't be any nuclear blasts across the US and Europe.   btw, if MONGO is really with HS, why is he on wikipedia?	0	Si nosotros ganamos, y obtenemos estas malas personas fuera del gobierno (y sus fuerzas privadas así), entonces tal vez no habrá ningún explosiones nucleares en los EE.UU. y Europa.   Por cierto, si es realmente MONGO de septicemia hemorrágica, ¿por qué está en la wikipedia?
0278c8c0d71aec70	I've just seen that	0	Acabo de ver que
0278f245edc81773	Najib Effendi al-Yasin   I suggest not to use paragraph indentation in the article Najib Effendi al-Yasin which have recently created to reach a more normal looking page. Happy editting.	0	Najib Effendi al-Yasin  Sugiero no utilizar sangría de párrafo en el artículo Najib Effendi al-Yasin que recientemente se han creado para llegar a una página más normal buscando. Editting feliz.
027c1f1ec6bba226	Lol, you know what i meant. Whichever president came before Hafez (i just new he was president before assad) has considerable foreground of support, in which his supports would have freaked out because of the coup. They would have claimed instability would arise, as assad's supporters are trying to use in their defense.   What i am trying to say is that although Bashar assad had good economic and international policies for Syria, you should not fear a non-baathist potentially being elected. Syria's economic and international policies won't change (iran would still be a major factor in Syrian life considering the buisness deals stakes and cultural exchanges) , the only this that would change are social freedoms, and for the better. Also every country had a revolution and they are still alive today. The Muslim brotherhood in Syria is weak, even weaker than the islamist prescence in Libya. The rebels in Libya had 80-90% support, as we see now, and yet could hardly take control without NATO. What chance does the Syrian Muslim brotherhood have? None. If anything, nonviolent protests weaken the resolve of the Muslim brotherhood, making them less of an influence in the everyday life of Syrians. As you know I am pro Syria and Armenia, just not pro Assad. Unlike Armenia where people like Sargsyan and Kopcharyan were democratically elected, Assad was not (no one ran against him because they were not allowed).	0	Lol, sabes lo que quiero decir. Cualquiera que sea el presidente vino antes de Hafez (acabo de nuevo fue presidente antes de Assad) tiene una considerable primer plano de apoyo, en el que sus soportes habrían asustado a causa del golpe de Estado. Ellos han afirmado surgiría la inestabilidad, como partidarios de Assad están tratando de utilizar en su defensa.  Lo que estoy tratando de decir es que, aunque Bashar Assad tenía buenas políticas económicas e internacionales de Siria, no se debe temer un no-baasista potencialmente ser elegido. políticas económicas e internacionales de Siria no cambiarán (Irán seguiría siendo un factor importante en la vida sirio teniendo en cuenta las apuestas ofertas estancias de trabajo e intercambios culturales), el único presente que cambiaría son las libertades sociales, y para mejor. Además, cada país tenía una revolución y que todavía están vivos hoy en día. Los Hermanos Musulmanes en Siria es débil, incluso más débil que la pre-sencia islamista en Libia. Los rebeldes en Libia tuvieron el apoyo del 80-90%, como vemos ahora, y sin embargo no podrían tomar el control sin la OTAN. ¿Qué posibilidades tiene los Hermanos Musulmanes de Siria? Ninguno. En todo caso, protestas no violentas debilitar la resolución de los Hermanos Musulmanes, que los hace menos de una influencia en la vida cotidiana de los sirios. Como ya saben Estoy a favor de Siria y Armenia, pero no pro Assad. A diferencia de Armenia donde la gente como Sargsyan y Kopcharyan fueron elegidos democráticamente, Assad no era (nadie se presentó contra él, porque no se les permitió).
027d5c361f3a61e0	"   CFR is a perfectly accurate source.   The ""Council On Foreign Relations"" (CFR.ORG) is a recognized, legitimate think-tank that studies international terrorisim for the United Staes Govt. to claim they are ""Not Credible"" is idiotic. They are as legitimate as any online newspaper or other source. They have studied Northern Ireland, and compliled a list of UDA/UVF killed by the IRA/INLA, and vice versa. These facts are good and will be included in the article."	0	"   CFR es una fuente muy exactos.  Los "" Council on Foreign Relations "(" CFR.ORG) es un reconocido y legítimo de reflexión que los estudios terrorisim internacional de los Estados Staes Gobierno. para reclamar que son "" no es creíble "" es una idiotez. Son tan legítima como cualquier periódico en línea u otra fuente. Han estudiado Irlanda del Norte, y compliled una lista de UDA / UVF asesinados por el IRA / INLA, y viceversa. Estos hechos son buenas y se incluirán en el artículo ".
027dcbaa61909f5a	"   Lead   What's there now is not a summary... summaries are supposed to be substantially shorter than the text they summarize, which the case at Salvatore Giunta is not. It simply copies whole sentances from the body text. As an editor, we have to assess the article as it currently stands, and not any hypothetical future stance. If the article grows, then the lead can be adjusted accordingly. In any case, the lead section I favored does indeed summarize the most important part: the MOH. In any case, did you read WP:LEAD? The lead of a biography is not necessarily supposed to summarize the life story of the subject, but assert thier claim to notability. The two sentances I favored more than do that without being overly repetitive. ''''''wordsdeeds "	0	"   Dirigir  Lo que hay ahora no es un resumen resúmenes ... se supone que son sustancialmente más corto que el texto que resumen, que el caso que nos Salvatore Giunta no lo es. Se sentances simplemente copias completas del texto del cuerpo. Como editor, tenemos que evaluar el artículo en su estado actual, y no en ninguna postura hipotético futuro. Si el artículo crece, entonces el plomo se puede ajustar en consecuencia. En cualquier caso, la sección principal Favorecí en efecto resumir la parte importante más: el Ministerio de Salud. En cualquier caso, ¿ha leído WP: LEAD? La ventaja de una biografía no se supone necesariamente para resumir la historia de la vida del sujeto, pero afirmar emabrgo pretensión de notoriedad. Los dos sentances que más favorecidos que hacen que sin ser demasiado repetitivo. '' '' '' Wordsdeeds "
027ddece1b86f804	"{{Unblock|I'll make a renewed effort not to give personal attacks. But of course I do have some questions about this unwarranted blockage, as you might well imagine:  1. Why is it that IP editors tend to get the raw ends of the deal: that you ""admins"" tend to lean towards the side of someone who's editing with an account over someone who's editing without one, especially in the area of what you label as ""personal attacks"" or ""harassment"" when given by the IP-editor but not so much when the named editor does the same thing?  2. For exampleand this is... yep, maybe you guessed it... question 2: Why is it supposedly ""okay"" (according to you) for someone with a name... like, say... escape orbit... to dish out a personal attack, but not for me to give him one back because I'm just a lowly IP-editor? Specifically, why is it supposedly ""okay"" for him to give me a personal attack by putting false stuff on my keyboard by making the ludicrous claim that my reason for wanting the old style of ""ebaY"" logo to go next to the current one, ""ebay,"" in the lead, is ""because I wanted it in there,"" even though that is a total lie; but it's supposedly ""not okay"" for me to call that kind of slander stupid?  3. Here's another one: Why is it supposedly ""okay"" for him and ""smiley girl"" there to falsely accuse my edits of being ""vandalism"" just because they differed from what these guys preferred, but then when I say their reversions are vandalism, I get in trouble for it as if it were a ""personal attack"" just because I'm an IP-only editor?  4. Ready for one more? Then why is it fine for any of you named editors to give one of us IP-editors a warning template, but when I, as an IPer do the same thing to a named editor like I did to partially smiley girl, I get dinged with ""Oh, you can't do that 'cause that's a 'personal attack',"" or ""Oh, that's bad because that's 'harassment' ""?  5. Oh yeah, here's one more! Remember the rule about edit-warring (just in general, meaning that it doesn't even have to be breaking 3RR) that says that "" 'but I was right, so I was not edit-warring' is no defense""? Well then doesn't that apply to meeting some so-called ""consensus"" too (since some things aren't cases of concrete correctness but are just based more on whether they match what that so-called ""consensus"" wanted the thing to say)? Well then why is it that just because your named friend smiley there does some edit-warring against me to put the thing back to what your exclusive (partial) ""consensus"" wants it to say, AND since my editing had already been established as NOT vandalism even though it disagrees, you ignore that above-mentioned edit-warring rule and give her/him a pass anyway, but when I, an IP-only editor who's against your exclusive ""consensus,"" do the same thing, it's ""edit-warring"" even though it was the same thing as what smiley's doing (remember the ""being-right/matching-consensus-is-no-defense"" rule)?  75.162.211.81   "	0	"{{Desbloquear | Voy a hacer un nuevo esfuerzo para no dar ataques personales, pero por supuesto tengo algunas preguntas acerca de este bloqueo injustificado, como usted bien puede imaginar:.  1. ¿Por qué es que los editores de propiedad intelectual tienden a los extremos primas del acuerdo: que usted "" administradores "" tienden a inclinarse hacia el lado de alguien que está editando con una cuenta sobre alguien que está editando sin uno, especialmente en el área de lo que se etiqueta como "" ataques personales "" o "" acoso "" cuando se administra por la IP-editor, pero no tanto cuando el editor llamado hace lo mismo?  2. Para exampleand esto es ... sí, tal vez usted adivinado ... la pregunta 2: ¿Por qué es supuestamente "" bien "" (según usted) para alguien con un nombre ... como, digamos ... de escape órbita ... a repartir un ataque personal, pero no para que le dé una vuelta porque sólo soy un humilde IP-editor? En concreto, ¿por qué es supuestamente "" bien "" para que me dé un ataque personal, poniendo cosas falsas en mi teclado al hacer la afirmación absurda de que mi razón para querer el viejo estilo de "" eBay "" logo para junto a el actual, "" ebay "" a la cabeza, es "" porque quería que allí "" a pesar de que es una total mentira; pero es supuestamente "" no está bien "" para que llame a ese tipo de calumnia estúpida?  3. Aquí hay otro: ¿Por qué es supuestamente "" bien "" para él y "" chica sonriente "" hay que acusan falsamente mis ediciones de ser "" vandalismo "" sólo porque diferían de lo que estos chicos prefieren, pero luego, cuando yo digo sus reversiones son vandalismo, me meto en problemas por ello como si se tratara de un "" ataque personal "" sólo porque soy un editor sólo IP?  4. Listo para uno más? Entonces ¿por qué es bien para cualquiera de ustedes llamado editores para dar uno de nosotros IP-editores una plantilla de alerta, pero cuando, como un IPER hacer lo mismo a un editor llamado como lo hice a parcialmente chica sonriente, consigo dinged con "" Oh, no se puede hacer eso porque eso es un 'ataque personal', '' o '' Oh, eso es malo, porque eso es acoso '' ''?  5. Oh sí, aquí está uno más! Recuerde la regla de edición-guerra (sólo en general, lo que significa que ni siquiera tiene que ser romper 3RR) que dice que "" 'pero estaba bien, así que no estaba edit-guerra' no es una defensa ""? Bueno, entonces no se aplicará a que el cumplimiento de algunos de los llamados "" consenso "" demasiado (ya que algunas cosas no son casos de corrección concreta, pero se acaba basan más en si coinciden con lo que el llamado "" consenso "" querido lo que hay que decir)? Bueno, entonces ¿por qué es que sólo porque su amigo llamado Smiley no hace algo de edición en guerra contra mí para poner la parte posterior cosa a lo que su exclusiva (parcial) "" consenso "" quiere decir, y como ya se había establecido mi edición como NOT vandalismo a pesar de que no está de acuerdo, se ignora esa regla en guerra editar anteriormente mencionados y dar a él / ella un pase de todos modos, pero cuando, una IP-único editor que está en contra de su exclusivo "de" consenso "" hacer lo mismo , que es "" editar beligerantes "" a pesar de que era lo mismo que lo que está haciendo sonriente (recordemos el "" ser-derecha / coincidente en el consenso-es-no-defensa "" regla)?  75.162.211.81  "
027f0b3b526923d8	If Serbia does recognise Abkhazia and South Ossetia, then I wouldn't be at all surprised if Georgia recognises Kosovo in retaliation.	0	Si Serbia reconoce Abjasia y Osetia del Sur, entonces no me sorprendería en absoluto si Georgia reconoce a Kosovo en la venganza.
027f5636611a352f	the most subtle questions they possibly could.	0	las preguntas más sutiles que fuera posible.
